Growth Temperature (°C),TDMAT Pressure (Torr),N2 Gas Flow (sccm),N2 Plasma RF Power (W),log10 Normalized XRD Intensity (Inorm = ITiN(002)/ISTO(002)d)
900.0,2.3,4.0,400.0,-4.250120572835768
900.0,2.3,4.0,500.0,-4.349183939921219
900.0,2.3,4.5,0.0,-5.854269445764659
900.0,2.3,4.5,100.0,-5.946532323915019
900.0,2.3,4.5,200.0,-4.43805522164407
900.0,2.3,4.5,300.0,-4.307853488436227
900.0,2.3,4.5,400.0,-4.25100324931414
900.0,2.3,4.5,500.0,-4.351856588830823
900.0,2.6,0.0,0.0,-6.059213410809682
900.0,2.6,0.0,100.0,-6.053631570420772
900.0,2.6,0.0,200.0,-4.330454812850677
900.0,2.6,0.0,300.0,-4.191963048254225
900.0,2.6,0.0,400.0,-3.934904605338293
900.0,2.6,0.0,500.0,-4.060252277344793
900.0,2.6,0.5,0.0,-6.0409578048229955
900.0,2.6,0.5,100.0,-6.030276808664365
900.0,2.6,0.5,200.0,-4.3139545538177595
900.0,2.6,0.5,300.0,-4.16490634217343
900.0,2.6,0.5,400.0,-3.977779772926298
900.0,2.6,0.5,500.0,-4.069327967296497
900.0,2.6,1.0,0.0,-6.025053845735717
900.0,2.6,1.0,100.0,-6.014734747574165
900.0,2.6,1.0,200.0,-4.347072906039867
900.0,2.6,1.0,300.0,-4.202594782097914
900.0,2.6,1.0,400.0,-3.8080114465754513
900.0,2.6,1.0,500.0,-3.912473263591548
900.0,2.6,1.5,0.0,-6.071579300794078
900.0,2.6,1.5,100.0,-6.061603265115961
900.0,2.6,1.5,200.0,-4.0749266924894245
900.0,2.6,1.5,300.0,-3.987327202688795
900.0,2.6,1.5,400.0,-3.7784978577793855
900.0,2.6,1.5,500.0,-3.9133836032604385
900.0,2.6,2.0,0.0,-5.778217177298235
900.0,2.6,2.0,100.0,-5.706049065003763
900.0,2.6,2.0,200.0,-4.019098107318285
900.0,2.6,2.0,300.0,-3.9889495123410885
900.0,2.6,2.0,400.0,-3.8581066359488263
900.0,2.6,2.0,500.0,-3.9311888662830725
900.0,2.6,2.5,0.0,-5.706049065003763
900.0,2.6,2.5,100.0,-5.707957874365517
900.0,2.6,2.5,200.0,-4.030053557479283
900.0,2.6,2.5,300.0,-4.013373155852898
900.0,2.6,2.5,400.0,-4.0140648077243455
900.0,2.6,2.5,500.0,-4.043638489066109
900.0,2.6,3.0,0.0,-5.717004515164762
900.0,2.6,3.0,100.0,-5.72755524892246
900.0,2.6,3.0,200.0,-4.141363406102053
900.0,2.6,3.0,300.0,-4.157230571851954
900.0,2.6,3.0,400.0,-4.029334742602286
900.0,2.6,3.0,500.0,-4.164835746314103
900.0,2.6,3.5,0.0,-5.79369421772561
900.0,2.6,3.5,100.0,-5.820664524237382
900.0,2.6,3.5,200.0,-4.196575956511989
900.0,2.6,3.5,300.0,-4.213634196616482
900.0,2.6,3.5,400.0,-4.250120572835768
900.0,2.6,3.5,500.0,-4.293422598103471
900.0,2.6,4.0,0.0,-5.820664524237382
900.0,2.6,4.0,100.0,-5.854269445764659
900.0,2.6,4.0,200.0,-4.45400262812008
900.0,2.6,4.0,300.0,-4.422231723490589
900.0,2.6,4.0,400.0,-4.250120572835768
900.0,2.6,4.0,500.0,-4.294305274581843
900.0,2.6,4.5,0.0,-5.882656491570638
900.0,2.6,4.5,100.0,-5.946532323915019
900.0,2.6,4.5,200.0,-4.45400262812008
900.0,2.6,4.5,300.0,-4.423114399968961
900.0,2.6,4.5,400.0,-4.252793221745373
900.0,2.6,4.5,500.0,-4.296095247013076
900.0,2.9000000000000004,0.0,0.0,-6.053631570420772
900.0,2.9000000000000004,0.0,100.0,-6.0409578048229955
900.0,2.9000000000000004,0.0,200.0,-4.388116726517896
900.0,2.9000000000000004,0.0,300.0,-4.188277055548135
900.0,2.9000000000000004,0.0,400.0,-3.903580575423962
900.0,2.9000000000000004,0.0,500.0,-4.095410297681121
900.0,2.9000000000000004,0.5,0.0,-6.030276808664365
900.0,2.9000000000000004,0.5,100.0,-6.025053845735717
900.0,2.9000000000000004,0.5,200.0,-4.291253419476235
900.0,2.9000000000000004,0.5,300.0,-4.220725828737061
900.0,2.9000000000000004,0.5,400.0,-3.9412690153484475
900.0,2.9000000000000004,0.5,500.0,-3.9361276262475795
900.0,2.9000000000000004,1.0,0.0,-6.014734747574165
900.0,2.9000000000000004,1.0,100.0,-6.071579300794078
900.0,2.9000000000000004,1.0,200.0,-4.32894185940072
900.0,2.9000000000000004,1.0,300.0,-4.021148204821502
900.0,2.9000000000000004,1.0,400.0,-3.760295884154619
900.0,2.9000000000000004,1.0,500.0,-3.912473263591548
900.0,2.9000000000000004,1.5,0.0,-6.061603265115961
900.0,2.9000000000000004,1.5,100.0,-5.778217177298235
900.0,2.9000000000000004,1.5,200.0,-4.019098107318285
900.0,2.9000000000000004,1.5,300.0,-3.987327202688795
900.0,2.9000000000000004,1.5,400.0,-3.761918193806912
900.0,2.9000000000000004,1.5,500.0,-3.9215532749216173
900.0,2.9000000000000004,2.0,0.0,-5.706049065003763
900.0,2.9000000000000004,2.0,100.0,-5.706049065003763
900.0,2.9000000000000004,2.0,200.0,-4.021006916680039
900.0,2.9000000000000004,2.0,300.0,-3.9982826528497926
900.0,2.9000000000000004,2.0,400.0,-3.781816217510936
900.0,2.9000000000000004,2.0,500.0,-4.043282588855659
900.0,2.9000000000000004,2.5,0.0,-5.707957874365517
900.0,2.9000000000000004,2.5,100.0,-5.717004515164762
900.0,2.9000000000000004,2.5,200.0,-4.045144060482389
900.0,2.9000000000000004,2.5,300.0,-4.109592501472562
900.0,2.9000000000000004,2.5,400.0,-3.893370696775556
900.0,2.9000000000000004,2.5,500.0,-4.051212969096652
900.0,2.9000000000000004,3.0,0.0,-5.72755524892246
900.0,2.9000000000000004,3.0,100.0,-5.79369421772561
900.0,2.9000000000000004,3.0,200.0,-4.189001476481446
900.0,2.9000000000000004,3.0,300.0,-4.164805051882497
900.0,2.9000000000000004,3.0,400.0,-3.9401662139431783
900.0,2.9000000000000004,3.0,500.0,-4.264587410496102
900.0,2.9000000000000004,3.5,0.0,-5.820664524237382
900.0,2.9000000000000004,3.5,100.0,-5.820664524237382
900.0,2.9000000000000004,3.5,200.0,-4.245405101245974
900.0,2.9000000000000004,3.5,300.0,-4.422231723490589
900.0,2.9000000000000004,3.5,400.0,-4.162516269103926
900.0,2.9000000000000004,3.5,500.0,-4.264587410496102
900.0,2.9000000000000004,4.0,0.0,-5.854269445764659
900.0,2.9000000000000004,4.0,100.0,-5.882656491570638
900.0,2.9000000000000004,4.0,200.0,-4.45400262812008
900.0,2.9000000000000004,4.0,300.0,-4.422231723490589
900.0,2.9000000000000004,4.0,400.0,-4.168883693811391
900.0,2.9000000000000004,4.0,500.0,-4.2672600594057055
900.0,2.9000000000000004,4.5,0.0,-5.946532323915019
900.0,2.9000000000000004,4.5,100.0,-5.946532323915019
900.0,2.9000000000000004,4.5,200.0,-4.454885304598451
900.0,2.9000000000000004,4.5,300.0,-4.424003514631337
900.0,2.9000000000000004,4.5,400.0,-4.171437013452469
900.0,2.9000000000000004,4.5,500.0,-4.2672600594057055
900.0,3.2,0.0,0.0,-6.0409578048229955
900.0,3.2,0.0,100.0,-6.030276808664365
900.0,3.2,0.0,200.0,-4.642472531959454
900.0,3.2,0.0,300.0,-4.147572814448889
900.0,3.2,0.0,400.0,-3.9742135701075867
900.0,3.2,0.0,500.0,-4.073964373973232
900.0,3.2,0.5,0.0,-6.025053845735717
900.0,3.2,0.5,100.0,-6.014734747574165
900.0,3.2,0.5,200.0,-4.418574152690194
900.0,3.2,0.5,300.0,-4.1852612543733745
900.0,3.2,0.5,400.0,-3.7945647310203987
900.0,3.2,0.5,500.0,-3.908239666883147
900.0,3.2,1.0,0.0,-6.071579300794078
900.0,3.2,1.0,100.0,-6.061603265115961
900.0,3.2,1.0,200.0,-4.141243485159746
900.0,3.2,1.0,300.0,-3.969993674964255
900.0,3.2,1.0,400.0,-3.760295884154619
900.0,3.2,1.0,500.0,-3.9091500065520375
900.0,3.2,1.5,0.0,-5.778217177298235
900.0,3.2,1.5,100.0,-5.706049065003763
900.0,3.2,1.5,200.0,-4.085414899988608
900.0,3.2,1.5,300.0,-3.971902484326008
900.0,3.2,1.5,400.0,-3.7712513343156164
900.0,3.2,1.5,500.0,-3.9269552695746714
900.0,3.2,2.0,0.0,-5.706049065003763
900.0,3.2,2.0,100.0,-5.707957874365517
900.0,3.2,2.0,200.0,-4.096370350149606
900.0,3.2,2.0,300.0,-3.996039628128358
900.0,3.2,2.0,400.0,-3.8539267849443943
900.0,3.2,2.0,500.0,-4.042718255638643
900.0,3.2,2.5,0.0,-5.712953446764404
900.0,3.2,2.5,100.0,-5.72755524892246
900.0,3.2,2.5,200.0,-4.207680198772376
900.0,3.2,2.5,300.0,-4.139897044127414
900.0,3.2,2.5,400.0,-3.9009451768060988
900.0,3.2,2.5,500.0,-4.083761259840609
900.0,3.2,3.0,0.0,-5.79369421772561
900.0,3.2,3.0,100.0,-5.820664524237382
900.0,3.2,3.0,200.0,-4.255318269151768
900.0,3.2,3.0,300.0,-4.213634196616482
900.0,3.2,3.0,400.0,-4.157457622112227
900.0,3.2,3.0,500.0,-4.264587410496102
900.0,3.2,3.5,0.0,-5.820664524237382
900.0,3.2,3.5,100.0,-5.854269445764659
900.0,3.2,3.5,200.0,-4.520319420790402
900.0,3.2,3.5,300.0,-4.422231723490589
900.0,3.2,3.5,400.0,-4.157457622112227
900.0,3.2,3.5,500.0,-4.2654700869744735
900.0,3.2,4.0,0.0,-5.882656491570638
900.0,3.2,4.0,100.0,-5.946532323915019
900.0,3.2,4.0,200.0,-4.45400262812008
900.0,3.2,4.0,300.0,-4.423114399968961
900.0,3.2,4.0,400.0,-4.16013027102183
900.0,3.2,4.0,500.0,-4.2672600594057055
900.0,3.2,4.5,0.0,-5.946532323915019
900.0,3.2,4.5,100.0,-5.9474150003933905
900.0,3.2,4.5,200.0,-4.455774419260827
900.0,3.2,4.5,300.0,-4.424003514631337
900.0,3.2,4.5,400.0,-4.16013027102183
900.0,3.2,4.5,500.0,-4.2672600594057055
900.0,3.5,0.0,0.0,-6.030276808664365
900.0,3.5,0.0,100.0,-6.025053845735717
900.0,3.5,0.0,200.0,-4.63130410949343
900.0,3.5,0.0,300.0,-4.204417367668801
900.0,3.5,0.0,400.0,-4.033522391127807
900.0,3.5,0.0,500.0,-3.912151031600403
900.0,3.5,0.5,0.0,-6.014734747574165
900.0,3.5,0.5,100.0,-6.071579300794078
900.0,3.5,0.5,200.0,-4.670017616074195
900.0,3.5,0.5,300.0,-4.003814677096962
900.0,3.5,0.5,400.0,-3.8135784281751723
900.0,3.5,0.5,500.0,-3.9068613746648024
900.0,3.5,1.0,0.0,-6.061603265115961
900.0,3.5,1.0,100.0,-5.778217177298235
900.0,3.5,1.0,200.0,-4.349684173587557
900.0,3.5,1.0,300.0,-3.969993674964255
900.0,3.5,1.0,400.0,-3.8154872375369258
900.0,3.5,1.0,500.0,-3.9152484345372467
900.0,3.5,1.5,0.0,-5.706049065003763
900.0,3.5,1.5,100.0,-5.706049065003763
900.0,3.5,1.5,200.0,-4.3515929829493105
900.0,3.5,1.5,300.0,-3.9809491251252522
900.0,3.5,1.5,400.0,-3.7923314459759148
900.0,3.5,1.5,500.0,-4.000903901989912
900.0,3.5,2.0,0.0,-5.707957874365517
900.0,3.5,2.0,100.0,-5.712953446764404
900.0,3.5,2.0,200.0,-4.375730126751663
900.0,3.5,2.0,300.0,-4.092258973748022
900.0,3.5,2.0,400.0,-3.9022063268068843
900.0,3.5,2.0,500.0,-4.048009782615885
900.0,3.5,2.5,0.0,-5.72755524892246
900.0,3.5,2.5,100.0,-5.79369421772561
900.0,3.5,2.5,200.0,-4.516125411055527
900.0,3.5,2.5,300.0,-4.139897044127414
900.0,3.5,2.5,400.0,-3.9536272556505536
900.0,3.5,2.5,500.0,-4.2622606165808055
900.0,3.5,3.0,0.0,-5.820664524237382
900.0,3.5,3.0,100.0,-5.820664524237382
900.0,3.5,3.0,200.0,-4.570045295016464
900.0,3.5,3.0,300.0,-4.404898195766049
900.0,3.5,3.0,400.0,-4.161310556222698
900.0,3.5,3.0,500.0,-4.2622606165808055
900.0,3.5,3.5,0.0,-5.854269445764659
900.0,3.5,3.5,100.0,-5.882656491570638
900.0,3.5,3.5,200.0,-4.77092044809948
900.0,3.5,3.5,300.0,-4.404898195766049
900.0,3.5,3.5,400.0,-4.162193232701069
900.0,3.5,3.5,500.0,-4.26493326549041
900.0,3.5,4.0,0.0,-5.946532323915019
900.0,3.5,4.0,100.0,-5.946532323915019
900.0,3.5,4.0,200.0,-4.521202097268774
900.0,3.5,4.0,300.0,-4.4066699869067945
900.0,3.5,4.0,400.0,-4.16013027102183
900.0,3.5,4.0,500.0,-4.26493326549041
900.0,3.5,4.5,0.0,-5.9474150003933905
900.0,3.5,4.5,100.0,-5.948304115055766
900.0,3.5,4.5,200.0,-4.52209121193115
900.0,3.5,4.5,300.0,-4.4066699869067945
900.0,3.5,4.5,400.0,-4.16013027102183
900.0,3.5,4.5,500.0,-4.26493326549041
900.0,3.8000000000000007,0.0,0.0,-6.025053845735717
900.0,3.8000000000000007,0.0,100.0,-6.014734747574165
900.0,3.8000000000000007,0.0,200.0,-5.5160003810108105
900.0,3.8000000000000007,0.0,300.0,-4.1852612543733745
900.0,3.8000000000000007,0.0,400.0,-3.8545984035604843
900.0,3.8000000000000007,0.0,500.0,-3.8884966689443714
900.0,3.8000000000000007,0.5,0.0,-6.071579300794078
900.0,3.8000000000000007,0.5,100.0,-6.061603265115961
900.0,3.8000000000000007,0.5,200.0,-5.220618321502728
900.0,3.8000000000000007,0.5,300.0,-3.969993674964255
900.0,3.8000000000000007,0.5,400.0,-3.8135784281751723
900.0,3.8000000000000007,0.5,500.0,-3.8896935083227224
900.0,3.8000000000000007,1.0,0.0,-5.778217177298235
900.0,3.8000000000000007,1.0,100.0,-5.706049065003763
900.0,3.8000000000000007,1.0,200.0,-5.148450209208258
900.0,3.8000000000000007,1.0,300.0,-3.971902484326008
900.0,3.8000000000000007,1.0,400.0,-3.8245338783361698
900.0,3.8000000000000007,1.0,500.0,-3.9076795886634197
900.0,3.8000000000000007,1.5,0.0,-5.706049065003763
900.0,3.8000000000000007,1.5,100.0,-5.707957874365517
900.0,3.8000000000000007,1.5,200.0,-4.356588555348196
900.0,3.8000000000000007,1.5,300.0,-3.996039628128358
900.0,3.8000000000000007,1.5,400.0,-3.903753456122156
900.0,3.8000000000000007,1.5,500.0,-4.021159621674091
900.0,3.8000000000000007,2.0,0.0,-5.712953446764404
900.0,3.8000000000000007,2.0,100.0,-5.72755524892246
900.0,3.8000000000000007,2.0,200.0,-4.468487340676135
900.0,3.8000000000000007,2.0,300.0,-4.139897044127414
900.0,3.8000000000000007,2.0,400.0,-3.942470306658031
900.0,3.8000000000000007,2.0,500.0,-4.06128239244859
900.0,3.8000000000000007,2.5,0.0,-5.79369421772561
900.0,3.8000000000000007,2.5,100.0,-5.820664524237382
900.0,3.8000000000000007,2.5,200.0,-4.516125411055527
900.0,3.8000000000000007,2.5,300.0,-4.196300668891941
900.0,3.8000000000000007,2.5,400.0,-4.2065572319947035
900.0,3.8000000000000007,2.5,500.0,-4.249519931938115
900.0,3.8000000000000007,3.0,0.0,-5.820664524237382
900.0,3.8000000000000007,3.0,100.0,-5.854269445764659
900.0,3.8000000000000007,3.0,200.0,-4.625263926254378
900.0,3.8000000000000007,3.0,300.0,-4.404898195766049
900.0,3.8000000000000007,3.0,400.0,-4.2065572319947035
900.0,3.8000000000000007,3.0,500.0,-4.250402608416486
900.0,3.8000000000000007,3.5,0.0,-5.882656491570638
900.0,3.8000000000000007,3.5,100.0,-5.946532323915019
900.0,3.8000000000000007,3.5,200.0,-4.77092044809948
900.0,3.8000000000000007,3.5,300.0,-4.405780872244421
900.0,3.8000000000000007,3.5,400.0,-4.2092298809043065
900.0,3.8000000000000007,3.5,500.0,-4.263554973272066
900.0,3.8000000000000007,4.0,0.0,-5.946532323915019
900.0,3.8000000000000007,4.0,100.0,-5.9474150003933905
900.0,3.8000000000000007,4.0,200.0,-4.772692239240226
900.0,3.8000000000000007,4.0,300.0,-4.4066699869067945
900.0,3.8000000000000007,4.0,400.0,-4.2092298809043065
900.0,3.8000000000000007,4.0,500.0,-4.263554973272066
900.0,3.8000000000000007,4.5,0.0,-5.948304115055766
900.0,3.8000000000000007,4.5,100.0,-5.948304115055766
900.0,3.8000000000000007,4.5,200.0,-4.772692239240226
900.0,3.8000000000000007,4.5,300.0,-4.4066699869067945
900.0,3.8000000000000007,4.5,400.0,-4.2092298809043065
900.0,3.8000000000000007,4.5,500.0,-4.263916298320537
900.0,4.1000000000000005,0.0,0.0,-6.014734747574165
900.0,4.1000000000000005,0.0,100.0,-6.071579300794078
900.0,4.1000000000000005,0.0,200.0,-5.504777253563117
900.0,4.1000000000000005,0.0,300.0,-4.003814677096962
900.0,4.1000000000000005,0.0,400.0,-3.8104743525720197
900.0,4.1000000000000005,0.0,500.0,-3.8884966689443714
900.0,4.1000000000000005,0.5,0.0,-6.061603265115961
900.0,4.1000000000000005,0.5,100.0,-5.778217177298235
900.0,4.1000000000000005,0.5,200.0,-5.148450209208258
900.0,4.1000000000000005,0.5,300.0,-3.969993674964255
900.0,4.1000000000000005,0.5,400.0,-3.814157370372261
900.0,4.1000000000000005,0.5,500.0,-3.8969897207958653
900.0,4.1000000000000005,1.0,0.0,-5.706049065003763
900.0,4.1000000000000005,1.0,100.0,-5.706049065003763
900.0,4.1000000000000005,1.0,200.0,-5.150359018570012
900.0,4.1000000000000005,1.0,300.0,-3.9768980567248926
900.0,4.1000000000000005,1.0,400.0,-3.833768894366825
900.0,4.1000000000000005,1.0,500.0,-3.98162822107866
900.0,4.1000000000000005,1.5,0.0,-5.707957874365517
900.0,4.1000000000000005,1.5,100.0,-5.712953446764404
900.0,4.1000000000000005,1.5,200.0,-5.172261249785438
900.0,4.1000000000000005,1.5,300.0,-4.092258973748022
900.0,4.1000000000000005,1.5,400.0,-3.942470306658031
900.0,4.1000000000000005,1.5,500.0,-4.021159621674091
900.0,4.1000000000000005,2.0,0.0,-5.72755524892246
900.0,4.1000000000000005,2.0,100.0,-5.79369421772561
900.0,4.1000000000000005,2.0,200.0,-5.2815950963642875
900.0,4.1000000000000005,2.0,300.0,-4.139897044127414
900.0,4.1000000000000005,2.0,400.0,-3.9988739314225574
900.0,4.1000000000000005,2.0,500.0,-4.249519931938115
900.0,4.1000000000000005,2.5,0.0,-5.820664524237382
900.0,4.1000000000000005,2.5,100.0,-5.820664524237382
900.0,4.1000000000000005,2.5,200.0,-5.322977103935043
900.0,4.1000000000000005,2.5,300.0,-4.251519300129857
900.0,4.1000000000000005,2.5,400.0,-4.2065572319947035
900.0,4.1000000000000005,2.5,500.0,-4.249519931938115
900.0,4.1000000000000005,3.0,0.0,-5.854269445764659
900.0,4.1000000000000005,3.0,100.0,-5.882656491570638
900.0,4.1000000000000005,3.0,200.0,-5.459241118445289
900.0,4.1000000000000005,3.0,300.0,-4.404898195766049
900.0,4.1000000000000005,3.0,400.0,-4.2074399084730745
900.0,4.1000000000000005,3.0,500.0,-4.252192580847719
900.0,4.1000000000000005,3.5,0.0,-5.946532323915019
900.0,4.1000000000000005,3.5,100.0,-5.946532323915019
900.0,4.1000000000000005,3.5,200.0,-5.460123794923659
900.0,4.1000000000000005,3.5,300.0,-4.4066699869067945
900.0,4.1000000000000005,3.5,400.0,-4.2092298809043065
900.0,4.1000000000000005,3.5,500.0,-4.252192580847719
900.0,4.1000000000000005,4.0,0.0,-5.9474150003933905
900.0,4.1000000000000005,4.0,100.0,-5.948304115055766
900.0,4.1000000000000005,4.0,200.0,-5.461012909586034
900.0,4.1000000000000005,4.0,300.0,-4.4066699869067945
900.0,4.1000000000000005,4.0,400.0,-4.2092298809043065
900.0,4.1000000000000005,4.0,500.0,-4.252192580847719
900.0,4.1000000000000005,4.5,0.0,-5.948304115055766
900.0,4.1000000000000005,4.5,100.0,-5.948304115055766
900.0,4.1000000000000005,4.5,200.0,-4.772692239240226
900.0,4.1000000000000005,4.5,300.0,-4.4066699869067945
900.0,4.1000000000000005,4.5,400.0,-4.2092298809043065
900.0,4.1000000000000005,4.5,500.0,-4.252192580847719
900.0,4.4,0.0,0.0,-6.071579300794078
900.0,4.4,0.0,100.0,-6.061603265115961
900.0,4.4,0.0,200.0,-5.291983701324569
900.0,4.4,0.0,300.0,-3.969993674964255
900.0,4.4,0.0,400.0,-3.8732175341173134
900.0,4.4,0.0,500.0,-3.8896935083227224
900.0,4.4,0.5,0.0,-5.778217177298235
900.0,4.4,0.5,100.0,-5.706049065003763
900.0,4.4,0.5,200.0,-5.219815589030097
900.0,4.4,0.5,300.0,-3.971902484326008
900.0,4.4,0.5,400.0,-3.8432327090775336
900.0,4.4,0.5,500.0,-3.9076795886634197
900.0,4.4,1.0,0.0,-5.706049065003763
900.0,4.4,1.0,100.0,-5.707957874365517
900.0,4.4,1.0,200.0,-5.155354590968897
900.0,4.4,1.0,300.0,-3.996039628128358
900.0,4.4,1.0,400.0,-3.955471299143284
900.0,4.4,1.0,500.0,-4.021159621674091
900.0,4.4,1.5,0.0,-5.712953446764404
900.0,4.4,1.5,100.0,-5.72755524892246
900.0,4.4,1.5,200.0,-5.248694784323581
900.0,4.4,1.5,300.0,-4.139897044127414
900.0,4.4,1.5,400.0,-3.9842243966903554
900.0,4.4,1.5,500.0,-4.06128239244859
900.0,4.4,2.0,0.0,-5.79369421772561
900.0,4.4,2.0,100.0,-5.820664524237382
900.0,4.4,2.0,200.0,-5.2815950963642875
900.0,4.4,2.0,300.0,-4.196300668891941
900.0,4.4,2.0,400.0,-4.095846652692797
900.0,4.4,2.0,500.0,-4.249519931938115
900.0,4.4,2.5,0.0,-5.820664524237382
900.0,4.4,2.5,100.0,-5.854269445764659
900.0,4.4,2.5,200.0,-5.3648167781553004
900.0,4.4,2.5,300.0,-4.404898195766049
900.0,4.4,2.5,400.0,-4.249225548328984
900.0,4.4,2.5,500.0,-4.250402608416486
900.0,4.4,3.0,0.0,-5.882656491570638
900.0,4.4,3.0,100.0,-5.946532323915019
900.0,4.4,3.0,200.0,-5.459241118445289
900.0,4.4,3.0,300.0,-4.405780872244421
900.0,4.4,3.0,400.0,-4.251898197238588
900.0,4.4,3.0,500.0,-4.252192580847719
900.0,4.4,3.5,0.0,-5.946532323915019
900.0,4.4,3.5,100.0,-5.9474150003933905
900.0,4.4,3.5,200.0,-5.461012909586034
900.0,4.4,3.5,300.0,-4.4066699869067945
900.0,4.4,3.5,400.0,-4.2503069208834265
900.0,4.4,3.5,500.0,-4.252192580847719
900.0,4.4,4.0,0.0,-5.948304115055766
900.0,4.4,4.0,100.0,-5.948304115055766
900.0,4.4,4.0,200.0,-5.461012909586034
900.0,4.4,4.0,300.0,-4.4066699869067945
900.0,4.4,4.0,400.0,-4.211672280659524
900.0,4.4,4.0,500.0,-4.252192580847719
900.0,4.4,4.5,0.0,-5.948304115055766
900.0,4.4,4.5,100.0,-5.948304115055766
900.0,4.4,4.5,200.0,-5.461012909586034
900.0,4.4,4.5,300.0,-4.4066699869067945
900.0,4.4,4.5,400.0,-4.2092298809043065
900.0,4.4,4.5,500.0,-4.252192580847719
900.0,4.7,0.0,0.0,-6.061603265115961
900.0,4.7,0.0,100.0,-5.778217177298235
900.0,4.7,0.0,200.0,-5.3089918773535025
900.0,4.7,0.0,300.0,-3.969993674964255
900.0,4.7,0.0,400.0,-3.8751263434790664
900.0,4.7,0.0,500.0,-3.8973160050939653
900.0,4.7,0.5,0.0,-5.706049065003763
900.0,4.7,0.5,100.0,-5.706049065003763
900.0,4.7,0.5,200.0,-5.310900686715255
900.0,4.7,0.5,300.0,-3.9768980567248926
900.0,4.7,0.5,400.0,-3.8992634872814165
900.0,4.7,0.5,500.0,-3.9822288619763127
900.0,4.7,1.0,0.0,-5.707957874365517
900.0,4.7,1.0,100.0,-5.712953446764404
900.0,4.7,1.0,200.0,-5.243626629607278
900.0,4.7,1.0,300.0,-4.092258973748022
900.0,4.7,1.0,400.0,-4.043780386887766
900.0,4.7,1.0,500.0,-4.023005687619251
900.0,4.7,1.5,0.0,-5.72755524892246
900.0,4.7,1.5,100.0,-5.79369421772561
900.0,4.7,1.5,200.0,-5.351423912795827
900.0,4.7,1.5,300.0,-4.139897044127414
900.0,4.7,1.5,400.0,-4.100184011652291
900.0,4.7,1.5,500.0,-4.11578624604382
900.0,4.7,2.0,0.0,-5.820664524237382
900.0,4.7,2.0,100.0,-5.820664524237382
900.0,4.7,2.0,200.0,-5.3928059203665795
900.0,4.7,2.0,300.0,-4.251519300129857
900.0,4.7,2.0,400.0,-4.308781538526396
900.0,4.7,2.0,500.0,-4.249519931938115
900.0,4.7,2.5,0.0,-5.854269445764659
900.0,4.7,2.5,100.0,-5.882656491570638
900.0,4.7,2.5,200.0,-5.529069934876826
900.0,4.7,2.5,300.0,-4.404898195766049
900.0,4.7,2.5,400.0,-4.3096642150047675
900.0,4.7,2.5,500.0,-4.252192580847719
900.0,4.7,3.0,0.0,-5.946532323915019
900.0,4.7,3.0,100.0,-5.946532323915019
900.0,4.7,3.0,200.0,-5.529952611355198
900.0,4.7,3.0,300.0,-4.4066699869067945
900.0,4.7,3.0,400.0,-4.3114541874359995
900.0,4.7,3.0,500.0,-4.252192580847719
900.0,4.7,3.5,0.0,-5.9474150003933905
900.0,4.7,3.5,100.0,-5.948304115055766
900.0,4.7,3.5,200.0,-5.530841726017574
900.0,4.7,3.5,300.0,-4.4066699869067945
900.0,4.7,3.5,400.0,-4.3114541874359995
900.0,4.7,3.5,500.0,-4.252192580847719
900.0,4.7,4.0,0.0,-5.948304115055766
900.0,4.7,4.0,100.0,-5.948304115055766
900.0,4.7,4.0,200.0,-5.530841726017574
900.0,4.7,4.0,300.0,-4.4066699869067945
900.0,4.7,4.0,400.0,-4.271146044164004
900.0,4.7,4.0,500.0,-4.252192580847719
900.0,4.7,4.5,0.0,-5.948304115055766
900.0,4.7,4.5,100.0,-5.948304115055766
900.0,4.7,4.5,200.0,-5.461012909586034
900.0,4.7,4.5,300.0,-4.4066699869067945
900.0,4.7,4.5,400.0,-4.271146044164004
900.0,4.7,4.5,500.0,-4.252192580847719
900.0,5.000000000000001,0.0,0.0,-6.048001784431094
900.0,5.000000000000001,0.0,100.0,-5.706049065003763
900.0,5.000000000000001,0.0,200.0,-5.3089918773535025
900.0,5.000000000000001,0.0,300.0,-3.971902484326008
900.0,5.000000000000001,0.0,400.0,-3.878924607952096
900.0,5.000000000000001,0.0,500.0,-3.9080933617257894
900.0,5.000000000000001,0.5,0.0,-5.706049065003763
900.0,5.000000000000001,0.5,100.0,-5.707957874365517
900.0,5.000000000000001,0.5,200.0,-5.315896259114141
900.0,5.000000000000001,0.5,300.0,-3.996039628128358
900.0,5.000000000000001,0.5,400.0,-3.9952142664182055
900.0,5.000000000000001,0.5,500.0,-4.0217602625717435
900.0,5.000000000000001,1.0,0.0,-5.712953446764404
900.0,5.000000000000001,1.0,100.0,-5.72755524892246
900.0,5.000000000000001,1.0,200.0,-5.409236452468825
900.0,5.000000000000001,1.0,300.0,-4.139897044127414
900.0,5.000000000000001,1.0,400.0,-4.042852336797598
900.0,5.000000000000001,1.0,500.0,-4.061883033346243
900.0,5.000000000000001,1.5,0.0,-5.79369421772561
900.0,5.000000000000001,1.5,100.0,-5.820664524237382
900.0,5.000000000000001,1.5,200.0,-5.4393938280249925
900.0,5.000000000000001,1.5,300.0,-4.196300668891941
900.0,5.000000000000001,1.5,400.0,-4.155402642890206
900.0,5.000000000000001,1.5,500.0,-4.250120572835768
